,Path,Fold,Family,Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID,Dynamics,Dynamics ID,Instance ID,String ID (if applicable),Needed digital retuning
1586,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-B2-mf-3c-T10u.wav,1,Strings,Cb,Contrabass,ord,ordinario,B2,47,mf,2,2,3.0,True
1587,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-B2-mf-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,B2,47,mf,2,3,4.0,False
1588,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C3-mf-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,C3,48,mf,2,0,1.0,False
1589,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C3-mf-2c-T12u.wav,2,Strings,Cb,Contrabass,ord,ordinario,C3,48,mf,2,1,2.0,True
1590,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C3-mf-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,C3,48,mf,2,2,3.0,False
1591,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C3-mf-4c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,C3,48,mf,2,3,4.0,False
1592,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C#3-mf-1c-T11u.wav,2,Strings,Cb,Contrabass,ord,ordinario,C#3,49,mf,2,0,1.0,True
1593,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C#3-mf-2c-T17u.wav,2,Strings,Cb,Contrabass,ord,ordinario,C#3,49,mf,2,1,2.0,True
1594,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C#3-mf-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,C#3,49,mf,2,2,3.0,False
1595,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C#3-mf-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,C#3,49,mf,2,3,4.0,False
1596,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D3-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,D3,50,mf,2,0,1.0,False
1597,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D3-mf-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,D3,50,mf,2,1,2.0,False
1598,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D3-mf-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,D3,50,mf,2,2,3.0,False
1599,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D3-mf-4c-T19u.wav,0,Strings,Cb,Contrabass,ord,ordinario,D3,50,mf,2,3,4.0,True
1600,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D#3-mf-1c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,D#3,51,mf,2,0,1.0,False
1601,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D#3-mf-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,D#3,51,mf,2,1,2.0,False
1602,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D#3-mf-3c-T24d.wav,0,Strings,Cb,Contrabass,ord,ordinario,D#3,51,mf,2,2,3.0,True
1603,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D#3-mf-4c-T11u.wav,2,Strings,Cb,Contrabass,ord,ordinario,D#3,51,mf,2,3,4.0,True
1604,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-E3-mf-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,E3,52,mf,2,0,1.0,False
1605,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-E3-mf-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,E3,52,mf,2,1,2.0,False
1606,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-E3-mf-3c-T14d.wav,4,Strings,Cb,Contrabass,ord,ordinario,E3,52,mf,2,2,3.0,True
1607,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F3-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F3,53,mf,2,0,1.0,False
1608,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F3-mf-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,F3,53,mf,2,1,2.0,False
1609,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F3-mf-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,F3,53,mf,2,2,3.0,False
1610,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F#3-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F#3,54,mf,2,0,1.0,False
1611,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F#3-mf-2c-T14u.wav,1,Strings,Cb,Contrabass,ord,ordinario,F#3,54,mf,2,1,2.0,True
1612,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F#3-mf-3c-T15u.wav,0,Strings,Cb,Contrabass,ord,ordinario,F#3,54,mf,2,2,3.0,True
1613,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G3-mf-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,G3,55,mf,2,0,1.0,False
1614,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G3-mf-2c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,G3,55,mf,2,1,2.0,False
1615,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G3-mf-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,G3,55,mf,2,2,3.0,False
1616,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G#3-mf-1c-T13u.wav,3,Strings,Cb,Contrabass,ord,ordinario,G#3,56,mf,2,0,1.0,True
1617,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G#3-mf-2c-T12u.wav,0,Strings,Cb,Contrabass,ord,ordinario,G#3,56,mf,2,1,2.0,True
1618,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G#3-mf-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,G#3,56,mf,2,2,3.0,False
1619,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A3-mf-1c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A3,57,mf,2,0,1.0,False
1620,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A3-mf-2c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,A3,57,mf,2,1,2.0,False
1621,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A#3-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,A#3,58,mf,2,0,1.0,False
1622,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A#3-mf-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,A#3,58,mf,2,1,2.0,False
1623,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-B3-mf-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,B3,59,mf,2,0,1.0,False
1624,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-B3-mf-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,B3,59,mf,2,1,2.0,False
1625,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C4-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,C4,60,mf,2,0,1.0,False
1626,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C4-mf-2c-T13u.wav,1,Strings,Cb,Contrabass,ord,ordinario,C4,60,mf,2,1,2.0,True
1627,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C#4-mf-1c-T29u.wav,1,Strings,Cb,Contrabass,ord,ordinario,C#4,61,mf,2,0,1.0,True
1628,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C#4-mf-2c-T12u.wav,0,Strings,Cb,Contrabass,ord,ordinario,C#4,61,mf,2,1,2.0,True
1629,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D4-mf-1c-T13d.wav,0,Strings,Cb,Contrabass,ord,ordinario,D4,62,mf,2,0,1.0,True
1630,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D4-mf-2c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,D4,62,mf,2,1,2.0,False
1631,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D#4-mf-1c-T18u.wav,1,Strings,Cb,Contrabass,ord,ordinario,D#4,63,mf,2,0,1.0,True
1632,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-E4-mf-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,E4,64,mf,2,0,1.0,False
1633,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F4-mf-1c-T16u.wav,0,Strings,Cb,Contrabass,ord,ordinario,F4,65,mf,2,0,1.0,True
1634,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F#4-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,F#4,66,mf,2,0,1.0,False
1635,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G4-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,G4,67,mf,2,0,1.0,False
1636,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G#4-mf-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,G#4,68,mf,2,0,1.0,False
1637,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A4-mf-1c-T10u.wav,3,Strings,Cb,Contrabass,ord,ordinario,A4,69,mf,2,0,1.0,True
1638,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A#4-mf-1c-T20u.wav,0,Strings,Cb,Contrabass,ord,ordinario,A#4,70,mf,2,0,1.0,True
1639,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-B4-mf-1c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,B4,71,mf,2,0,1.0,False
1640,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C5-mf-1c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,C5,72,mf,2,0,1.0,False
1641,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-E1-ff-4c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,E1,28,ff,4,3,4.0,False
1642,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F1-ff-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F1,29,ff,4,3,4.0,False
1643,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F#1-ff-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F#1,30,ff,4,3,4.0,False
1644,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G1-ff-4c-T12u.wav,2,Strings,Cb,Contrabass,ord,ordinario,G1,31,ff,4,3,4.0,True
1645,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G#1-ff-4c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,G#1,32,ff,4,3,4.0,False
1646,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A1-ff-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A1,33,ff,4,2,3.0,False
1647,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A1-ff-4c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A1,33,ff,4,3,4.0,False
1648,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A#1-ff-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A#1,34,ff,4,2,3.0,False
1649,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A#1-ff-4c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,A#1,34,ff,4,3,4.0,False
1650,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-B1-ff-3c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,B1,35,ff,4,2,3.0,False
1651,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-B1-ff-4c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,B1,35,ff,4,3,4.0,False
1652,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,C2,36,ff,4,2,3.0,False
1653,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C2-ff-4c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,C2,36,ff,4,3,4.0,False
1654,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C#2-ff-3c-T11u.wav,0,Strings,Cb,Contrabass,ord,ordinario,C#2,37,ff,4,2,3.0,True
1655,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-C#2-ff-4c-T27u.wav,4,Strings,Cb,Contrabass,ord,ordinario,C#2,37,ff,4,3,4.0,True
1656,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D2-ff-2c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,D2,38,ff,4,1,2.0,False
1657,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D2-ff-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,D2,38,ff,4,2,3.0,False
1658,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D2-ff-4c-T24u.wav,2,Strings,Cb,Contrabass,ord,ordinario,D2,38,ff,4,3,4.0,True
1659,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D#2-ff-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,D#2,39,ff,4,1,2.0,False
1660,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D#2-ff-3c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,D#2,39,ff,4,2,3.0,False
1661,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-D#2-ff-4c-T16u.wav,2,Strings,Cb,Contrabass,ord,ordinario,D#2,39,ff,4,3,4.0,True
1662,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-E2-ff-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,E2,40,ff,4,1,2.0,False
1663,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-E2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,E2,40,ff,4,2,3.0,False
1664,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-E2-ff-4c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,E2,40,ff,4,3,4.0,False
1665,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F2-ff-2c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F2,41,ff,4,1,2.0,False
1666,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F2,41,ff,4,2,3.0,False
1667,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F2-ff-4c-T12u.wav,4,Strings,Cb,Contrabass,ord,ordinario,F2,41,ff,4,3,4.0,True
1668,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F#2-ff-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,F#2,42,ff,4,1,2.0,False
1669,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F#2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,F#2,42,ff,4,2,3.0,False
1670,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-F#2-ff-4c-T31u.wav,1,Strings,Cb,Contrabass,ord,ordinario,F#2,42,ff,4,3,4.0,True
1671,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G2-ff-1c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,G2,43,ff,4,0,1.0,False
1672,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G2-ff-2c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,G2,43,ff,4,1,2.0,False
1673,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G2-ff-3c-N.wav,4,Strings,Cb,Contrabass,ord,ordinario,G2,43,ff,4,2,3.0,False
1674,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G2-ff-4c-N.wav,1,Strings,Cb,Contrabass,ord,ordinario,G2,43,ff,4,3,4.0,False
1675,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G#2-ff-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,G#2,44,ff,4,0,1.0,False
1676,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G#2-ff-2c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,G#2,44,ff,4,1,2.0,False
1677,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G#2-ff-3c-T30u.wav,2,Strings,Cb,Contrabass,ord,ordinario,G#2,44,ff,4,2,3.0,True
1678,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-G#2-ff-4c-T28u.wav,4,Strings,Cb,Contrabass,ord,ordinario,G#2,44,ff,4,3,4.0,True
1679,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A2-ff-1c-R100d.wav,3,Strings,Cb,Contrabass,ord,ordinario,A2,45,ff,4,0,1.0,True
1680,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A2-ff-2c-N.wav,2,Strings,Cb,Contrabass,ord,ordinario,A2,45,ff,4,1,2.0,False
1681,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A2-ff-3c-N.wav,3,Strings,Cb,Contrabass,ord,ordinario,A2,45,ff,4,2,3.0,False
1682,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A2-ff-4c-T17u.wav,3,Strings,Cb,Contrabass,ord,ordinario,A2,45,ff,4,3,4.0,True
1683,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A#2-ff-1c-N.wav,0,Strings,Cb,Contrabass,ord,ordinario,A#2,46,ff,4,0,1.0,False
1684,c:\Users\sumen\OneDrive\Desktop\MADHAV_LAB\pipeline_for_data_preparation_and_CNN_training\audios_folder\Strings\Contrabass\ordinario\Cb-ord-A#2-ff-2c-T14u.wav,2,Strings,Cb,Contrabass,ord,ordinario,A#2,46,ff,4,1,2.0,True
